           1   0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        1.0000000000000000        1.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
           2   3.9952941267590533E-023   3.9952941267590533E-023   1.6103892896945772E-057   1.6103892896945772E-057   3.4007423016699483E-058  -3.4007423016699483E-058  0.99978964031336870       0.99978964031336870       -1.4421181480991729E-035  -1.4421181480991729E-035  -2.9554196802221247E-037   2.9554196802221247E-037
           3   5.2244680172051597E-023   5.2244680172051597E-023   2.7383150053362409E-057   2.7383150053362409E-057   5.7533786497629848E-058  -5.7533786497629848E-058  0.99962835719305987       0.99962835719305987       -2.5853760658791811E-035  -2.5853760658791811E-035  -5.2983670692625728E-037   5.2983670692625728E-037
           4   7.2754286984844953E-023   7.2754286984844953E-023   4.4921558924007048E-057   4.4921558924007048E-057   9.4118033154068208E-058  -9.4118033154068208E-058  0.99950703265170460       0.99950703265170460       -3.5133191197275198E-035  -3.5133191197275198E-035  -7.2000567242215521E-037   7.2000567242215521E-037
           5   1.0093622562878074E-022   1.0093622562878074E-022   7.0657517608737751E-057   7.0657517608737751E-057   1.4779962657803536E-057  -1.4779962657803536E-057  0.99941813466920948       0.99941813466920948       -4.2877004987838157E-035  -4.2877004987838157E-035  -8.7870431793029980E-037   8.7870431793029980E-037
           6   1.4006507913783931E-022   1.4006507913783931E-022   1.0850726872502149E-056   1.0850726872502149E-056   2.2674458471545850E-057  -2.2674458471545850E-057  0.99935544848800151       0.99935544848800151       -4.9542493070081805E-035  -4.9542493070081805E-035  -1.0153041844704595E-036   1.0153041844704595E-036
           7   1.9436364273212568E-022   1.9436364273212568E-022   1.6411788175098576E-056   1.6411788175098576E-056   3.4273006876074147E-057  -3.4273006876074147E-057  0.99931385269002115       0.99931385269002115       -5.5469167322227814E-035  -5.5469167322227814E-035  -1.1367630936877470E-036   1.1367630936877470E-036
           8   2.6972017920188537E-022   2.6972017920188537E-022   2.4578333803814854E-056   2.4578333803814854E-056   5.1305319103591358E-057  -5.1305319103591358E-057  0.99928913270522701       0.99928913270522701       -6.0910021271452478E-035  -6.0910021271452478E-035  -1.2482657944889787E-036   1.2482657944889787E-036
           9   3.7430763049175158E-022   3.7430763049175158E-022   3.6567096226424990E-056   3.6567096226424990E-056   7.6308895511480326E-057  -7.6308895511480326E-057  0.99927782558839129       0.99927782558839129       -6.6054547559565239E-035  -6.6054547559565239E-035  -1.3536956738462902E-036   1.3536956738462902E-036
          10   5.1947378506834932E-022   5.1947378506834932E-022   5.4163271912511073E-056   5.4163271912511073E-056   1.1300677040633094E-056  -1.1300677040633094E-056  0.99927709089963590       0.99927709089963590       -7.1045688840748440E-035  -7.1045688840748440E-035  -1.4559821417658626E-036   1.4559821417658626E-036
          11   7.2097519522710380E-022   7.2097519522710380E-022   7.9986238063075656E-056   7.9986238063075656E-056   1.6686166583920808E-056  -1.6686166583920808E-056  0.99928460336378955       0.99928460336378955       -7.5992324250871297E-035  -7.5992324250871297E-035  -1.5573565240328792E-036   1.5573565240328792E-036
          12   1.0006911991508209E-021   1.0006911991508209E-021   1.1787954707910089E-055   1.1787954707910089E-055   2.4588932714963368E-056  -2.4588932714963368E-056  0.99929846368911823       0.99929846368911823       -8.0978470656313318E-035  -8.0978470656313318E-035  -1.6595406289519910E-036   1.6595406289519910E-036
          13   1.3890046510034625E-021   1.3890046510034625E-021   1.7348333063405564E-055   1.7348333063405564E-055   3.6185227482485804E-056  -3.6185227482485804E-056  0.99931712451830146       0.99931712451830146       -8.6070066614186029E-035  -8.6070066614186029E-035  -1.7638857751348519E-036   1.7638857751348519E-036
          14   1.9281088226311810E-021   1.9281088226311810E-021   2.5507446313390280E-055   2.5507446313390280E-055   5.3201197016567169E-056  -5.3201197016567169E-056  0.99933932898153766       0.99933932898153766       -9.1319977878427200E-035  -9.1319977878427200E-035  -1.8714753723548094E-036   1.8714753723548094E-036
          15   2.6766009243596746E-021   2.6766009243596746E-021   3.7479977979137128E-055   3.7479977979137128E-055   7.8170069875138573E-056  -7.8170069875138573E-056  0.99936405973840436       0.99936405973840436       -9.6771694672460724E-035  -9.6771694672460724E-035  -1.9832006919849741E-036   1.9832006919849741E-036
