   100.89900479244534                            NaN  -9.4199326240040158     
   101.89800483989529       -1.9858866912753174E-003  -9.4219165249025245     
   102.89700488734525       -2.8901749946938357E-003  -9.4257071939178250     
   103.89600493479520       -2.1973346403983650E-003  -9.4259861923653663     
   104.89500498224515       -8.2759807766441865E-004  -9.4220316428666866     
   105.89400502969511       -2.3165992547574325E-005  -9.4199697533298039     
   106.89300507714506        2.8736655386546868E-004  -9.4197762495273576     
   107.89200512459502        2.5533189716603404E-004  -9.4214243119522987     
   108.89100517204497       -7.5669696884701752E-006  -9.4248847567173186     
   109.89000521949492       -2.5274902351683087E-004  -9.4269315564978999     
   110.88900526694488       -1.7910306021512061E-004  -9.4226262191253838     
   111.88800531439483       -3.6999061410681434E-005  -9.4202177184633502     
   112.88700536184479        6.7777612664850098E-005  -9.4196822676837328     
   113.88600540929474        9.4199383209023891E-005  -9.4209935024469704     
   114.88500545674469        3.0711305507854960E-005  -9.4241226600647909     
   115.88400550419465       -9.6779408223522290E-005  -9.4279418998770730     
   116.88300555164460       -9.0973443771911035E-005  -9.4232850613956991     
   117.88200559909455       -3.6905221974133491E-005  -9.4205291433209855     
   118.88100564654451        1.6260595842470002E-005  -9.4196508519315376     
   119.88000569399446        4.0843303744385304E-005  -9.4206242841309269     
   120.87900574144442        2.2151756970307629E-005  -9.4234211047919203     
   121.87800578889437       -4.6624985267568202E-005  -9.4280107329970999     
   122.87700583634432       -5.4900157049112070E-005  -9.4240083080702419     
   123.87600588379428       -2.9650716324067448E-005  -9.4209041830129223     
   124.87500593124423        1.5700841858036298E-006  -9.4196821730165734     
   125.87400597869419        2.0676400963164878E-005  -9.4203168422422241     
   126.87300602614414        1.6105307975290211E-005  -9.4227802894393164     
   127.87200607359409       -1.9197276597971181E-005  -9.4270423327295063     
   128.87100612104405       -3.2043610273377119E-005  -9.4247960943748446     
   129.87000616849400       -1.9979309181433463E-005  -9.4213429896689966     
   130.86900621594395       -4.9842063732005698E-007  -9.4197763989046095     
   131.86800626339391        1.3876417274330456E-005  -9.4200713594501817     
   132.86700631084386        1.4320490165135484E-005  -9.4222004101982044     
   133.86600635829382       -5.2334703398832386E-006  -9.4261337748109071     
   134.86500640574377       -1.9283734165370338E-005  -9.4256485523206237     
   135.86400645319372       -1.3884946804651160E-005  -9.4218457123912120     
   136.86300650064368       -1.0887479232128212E-006  -9.4199336947342385     
   137.86200654809363        9.9801393665637888E-006  -9.4198880158085565     
   138.86100659554359        1.2487341016373581E-005  -9.4216816608640030     
   139.86000664299354        1.3940062631314977E-006  -9.4252852655676538     
   140.85900669044349       -1.2624371975873155E-005  -9.4265658106665171     
   141.85800673789345       -1.0879133587827200E-005  -9.4224124972144665     
   142.85700678534340       -2.1631320261422308E-006  -9.4201542227761266     
   143.85600683279335        6.5983141762075787E-006  -9.4197669887136435     
   144.85500688024331        9.9951091867316284E-006  -9.4212242327936799     
   145.85400692769326        3.8482323170807698E-006  -9.4244970091124429     
   146.85300697514322       -9.6793136046103639E-006  -9.4275479948855558     
   147.85200702259317       -1.0057648838206294E-005  -9.4230434870702471     
   148.85100707004312       -3.9800569423680842E-006  -9.4204381423945769     
   149.85000711749308        3.1248242948273767E-006  -9.4197084528641764     
   150.84900716494303        6.8827557210912146E-006  -9.4208283148643961     
   151.84800721239299        3.7995259151761539E-006  -9.4237692073022288     
   152.84700725984294       -8.8840779137422525E-006  -9.4285003784527817     
   153.84600730729289       -1.0562756734559528E-005  -9.4237388217514813     
   154.84500735474285       -6.2855020843883135E-006  -9.4207856100099452     
   155.84400740219280       -4.1963777780153971E-007  -9.4197125802218551     
   156.84300744964276        3.4310464339932491E-006  -9.4204940934326942     
   157.84200749709271        2.3135890385311291E-006  -9.4231020596964683     
   158.84100754454266       -6.1699245041533383E-006  -9.4275061235004589     
   159.84000759199262       -8.8875475559162625E-006  -9.4244986378781483     
   160.83900763944257       -6.0888690425656253E-006  -9.4211967790618001     
   161.83800768689252       -1.3638815276571527E-006  -9.4197795399724651     
   162.83700773434248        2.2684864932075154E-006  -9.4202217522940472     
   163.83600778179243        2.2844193126730014E-006  -9.4224957635156681     
   164.83500782924239       -3.4104747231536282E-006  -9.4265716208536201     
   165.83400787669234       -6.9026817571560665E-006  -9.4253230688635252     
   166.83300792414229       -5.2689291944906696E-006  -9.4216717999724509     
   167.83200797159225       -1.5125769208585461E-006  -9.4199094984872858     
   168.83100801904220        1.8015447889776444E-006  -9.4200114726426651     
   169.83000806649216        2.4941882815481001E-006  -9.4219505136000539     
   170.82900811394211       -1.2747803802076461E-006  -9.4256970777854896     
   171.82800816139206       -5.3254969844569727E-006  -9.4262122448809471     
   172.82700820884202       -4.5975311347984887E-006  -9.4222108201109833     
   173.82600825629197       -1.6406279223187981E-006  -9.4201026192848722     
   174.82500830374192        1.3397020876361041E-006  -9.4198634330315585     
   175.82400835119188        2.4442237718352865E-006  -9.4214665023684212     
   176.82300839864183        4.6243626978263650E-008  -9.4248826993731747     
   177.82200844609179       -4.3977744938820003E-006  -9.4271662928311581     
   178.82100849354174       -4.3724602853466092E-006  -9.4228139837578038     
   179.82000854099169       -2.0695991662472097E-006  -9.4203590629932936     
   180.81900858844165        5.9430637788445033E-007  -9.4197778093329525     
   181.81800863589160        1.9501762902441299E-006  -9.4210439197772082     
   182.81700868334156        5.5132339973641943E-007  -9.4241286884559159     
   183.81600873079151       -4.1627857123613689E-006  -9.4281853363102446     
   184.81500877824146       -4.6836576856767711E-006  -9.4234814320695950     
   185.81400882569142       -2.9156702767803097E-006  -9.4206789873126660     
   186.81300887314137       -5.3952733443254386E-007  -9.4197547746988963     
   187.81200892059132        9.6688178240135978E-007  -9.4206829532797389     
   188.81100896804128        3.0956197480201086E-007  -9.4234352455934260     
   189.81000901549123       -3.6387735349508238E-006  -9.4279811237154352     
   190.80900906294119       -4.6268263977542602E-006  -9.4242133030448532     
   191.80800911039114       -3.3368642086907138E-006  -9.4210625469781419     
   192.80700915784109       -1.2548793328433755E-006  -9.4197944995222826     
   193.80600920529105        3.0151909681313455E-007  -9.4203837877857328     
   194.80500925274100        1.6857193591373791E-007  -9.4228025690243822     
